"","movie_id","title","language","country","release_date","release_year","popularity","poster_path","academy_award","academy_nominated","palme_dor","golden_lion"
"54",818647,"Through My Window","es","GB","2022-02-04T00:00:00.000Z","2022",3.623,"https://image.tmdb.org/t/p/w500/jmkpZvMVIRrMFevxzOubSBfG0s0.jpg",0,0,0,0
"55",818647,"Through My Window","es","DE","2022-02-04T00:00:00.000Z","2022",3.623,"https://image.tmdb.org/t/p/w500/jmkpZvMVIRrMFevxzOubSBfG0s0.jpg",0,0,0,0
"56",818647,"Through My Window","es","FR","2022-02-04T00:00:00.000Z","2022",3.623,"https://image.tmdb.org/t/p/w500/jmkpZvMVIRrMFevxzOubSBfG0s0.jpg",0,0,0,0
"57",818647,"Through My Window","es","ES","2022-02-04T00:00:00.000Z","2022",3.623,"https://image.tmdb.org/t/p/w500/jmkpZvMVIRrMFevxzOubSBfG0s0.jpg",0,0,0,0
"58",818647,"Through My Window","es","BR","2022-02-04T00:00:00.000Z","2022",3.623,"https://image.tmdb.org/t/p/w500/jmkpZvMVIRrMFevxzOubSBfG0s0.jpg",0,0,0,0
"59",1118031,"Apocalypse Z: The Beginning of the End","es","DE","2024-11-01T00:00:00.000Z","2024",3.966,"https://image.tmdb.org/t/p/w500/wIGJnIFQlESkC2rLpfA8EDHqk4g.jpg",0,0,0,0
"60",1118031,"Apocalypse Z: The Beginning of the End","es","TR","2024-10-31T00:00:00.000Z","2024",3.966,"https://image.tmdb.org/t/p/w500/wIGJnIFQlESkC2rLpfA8EDHqk4g.jpg",0,0,0,0
"61",1118031,"Apocalypse Z: The Beginning of the End","es","ES","2024-10-04T00:00:00.000Z","2024",3.966,"https://image.tmdb.org/t/p/w500/wIGJnIFQlESkC2rLpfA8EDHqk4g.jpg",0,0,0,0
"62",1118031,"Apocalypse Z: The Beginning of the End","es","ES","2024-10-31T00:00:00.000Z","2024",3.966,"https://image.tmdb.org/t/p/w500/wIGJnIFQlESkC2rLpfA8EDHqk4g.jpg",0,0,0,0
"63",1118031,"Apocalypse Z: The Beginning of the End","es","IT","2024-10-31T00:00:00.000Z","2024",3.966,"https://image.tmdb.org/t/p/w500/wIGJnIFQlESkC2rLpfA8EDHqk4g.jpg",0,0,0,0
"64",1118031,"Apocalypse Z: The Beginning of the End","es","BR","2024-10-31T00:00:00.000Z","2024",3.966,"https://image.tmdb.org/t/p/w500/wIGJnIFQlESkC2rLpfA8EDHqk4g.jpg",0,0,0,0
"65",1156593,"Your Fault","es","US","2024-12-26T00:00:00.000Z","2024",5.335,"https://image.tmdb.org/t/p/w500/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg",0,0,0,0
"66",1156593,"Your Fault","es","GB","2024-12-27T00:00:00.000Z","2024",5.335,"https://image.tmdb.org/t/p/w500/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg",0,0,0,0
"67",1156593,"Your Fault","es","DE","2024-12-27T00:00:00.000Z","2024",5.335,"https://image.tmdb.org/t/p/w500/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg",0,0,0,0
"68",1156593,"Your Fault","es","FR","2024-12-27T00:00:00.000Z","2024",5.335,"https://image.tmdb.org/t/p/w500/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg",0,0,0,0
"69",1156593,"Your Fault","es","TR","2024-12-27T00:00:00.000Z","2024",5.335,"https://image.tmdb.org/t/p/w500/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg",0,0,0,0
"70",1156593,"Your Fault","es","IN","2024-12-27T00:00:00.000Z","2024",5.335,"https://image.tmdb.org/t/p/w500/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg",0,0,0,0
"71",1156593,"Your Fault","es","JP","2024-12-27T00:00:00.000Z","2024",5.335,"https://image.tmdb.org/t/p/w500/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg",0,0,0,0
"72",1156593,"Your Fault","es","ES","2024-12-27T00:00:00.000Z","2024",5.335,"https://image.tmdb.org/t/p/w500/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg",0,0,0,0
"73",1156593,"Your Fault","es","IT","2024-12-27T00:00:00.000Z","2024",5.335,"https://image.tmdb.org/t/p/w500/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg",0,0,0,0
"74",1156593,"Your Fault","es","BR","2024-12-26T00:00:00.000Z","2024",5.335,"https://image.tmdb.org/t/p/w500/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg",0,0,0,0
"75",906126,"Society of the Snow","es","US","2023-10-07T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"76",906126,"Society of the Snow","es","US","2023-10-21T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"77",906126,"Society of the Snow","es","US","2023-12-22T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"78",906126,"Society of the Snow","es","US","2024-01-04T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"79",906126,"Society of the Snow","es","GB","2024-01-04T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"80",906126,"Society of the Snow","es","DE","2023-12-21T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"81",906126,"Society of the Snow","es","DE","2024-01-04T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"82",906126,"Society of the Snow","es","FR","2023-10-16T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"83",906126,"Society of the Snow","es","FR","2024-01-04T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"84",906126,"Society of the Snow","es","TR","2024-01-04T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"85",906126,"Society of the Snow","es","IN","2024-01-04T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"86",906126,"Society of the Snow","es","JP","2023-12-22T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"87",906126,"Society of the Snow","es","ES","2023-12-15T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
